recipe_id,synergy_score,conflict_score,final_balance_score,synergy_normalized,conflict_normalized,balance_normalized,conflict_good,sqe_total,n_ingredients,roles_summary,base_count,modifier_count,acid_count,sweetener_count
48,2.661407157473509,0.0223823771677927,-0.1350052421558302,0.03973624185051704,0.0223823771677927,0.9143923591784645,0.9776176228322073,0.5834974913434083,5,"base:1,modifier:1,acid:1,sweetener:1",1.0,1.0,1.0,1.0
49,2.2729318901986817,0.0159059945879063,-0.1425068837638446,0.03393609694220064,0.0159059945879063,0.9015220615274476,0.9840940054120937,0.5792592588587426,5,"base:1,modifier:2",1.0,2.0,0.0,0.0
50,0.20023936,0.0151215300206977,-0.4783416542232109,0.002989681460279137,0.0151215300206977,0.32534238203499144,0.9848784699793023,0.39426212818839973,3,base:1,1.0,0.0,0.0,0.0
101,1.855431075064992,0.1082348536392765,-0.2592079237567302,0.027702584976038648,0.1082348536392765,0.7013022697305383,0.8917651463607235,0.489001258817794,5,"base:1,acid:1,sweetener:1",1.0,0.0,1.0,1.0
102,2.4872591978764023,0.0372878158160228,-0.2999080096359505,0.037136119046724064,0.0372878158160228,0.6314745910624596,0.9627121841839772,0.4931104801926207,5,"base:1,modifier:1,acid:1,sweetener:1",1.0,1.0,1.0,1.0
103,0.8967503923891361,0.0235309193684716,-0.2646120507050322,0.013388966198372994,0.0235309193684716,0.6920306028070983,0.9764690806315284,0.5059054915109371,4,"base:1,modifier:1,acid:1,sweetener:1",1.0,1.0,1.0,1.0
104,1.192421024,0.0205493746551443,-0.2526967889641792,0.017803487927148108,0.0205493746551443,0.7124731903376353,0.9794506253448557,0.5146985398756065,5,"base:1,modifier:1,acid:1,sweetener:1",1.0,1.0,1.0,1.0
105,15.228612419687904,0.0070556547512413,-0.1856036836461444,0.22737138301339724,0.0070556547512413,0.8275824265415624,0.9929443452487587,0.6371065847424552,7,"base:1,modifier:1,acid:1,sweetener:1",1.0,1.0,1.0,1.0
106,0.8621778544916576,0.008781954887218,-0.346350612726603,0.012872779592568375,0.008781954887218,0.5517946814242609,0.991218045112782,0.4680529297981403,3,base:1,1.0,0.0,0.0,0.0
107,0.5740876,0.0876608528165855,-0.2139894377115881,0.008571436975708198,0.0876608528165855,0.7788820056256232,0.9123391471834145,0.5107949206329946,4,"base:1,acid:1",1.0,0.0,1.0,0.0
108,0.9789452185077202,0.007578947368421,-0.3793479507092005,0.01461617920873019,0.007578947368421,0.4951823312589952,0.992421052631579,0.4521274868506643,2,"base:1,modifier:1",1.0,1.0,0.0,0.0
