global_rank,anchor_name,anchor_form,global_key_score,avg_importance,shrunk_importance,total_importance,recipe_count,top1_count,top3_count,top5_count,top1_rate,top3_rate,top5_rate,role_base_spirit_count,role_modifier_count,role_acid_count,role_sweetener_count,role_bitters_count,role_garnish_count,role_dilution_count,role_other_count,avg_freq,max_freq,dominant_role,dominant_role_ratio,is_suspect_node
81,tea syrup,unknown,0.13500807213860547,0.0421794974009527,0.030158217285502793,0.0421794974009527,1,0,1,1,0.0,1.0,1.0,0,0,0,1,0,0,0,0,0.0,0.0,sweetener,1.0,False
82,blood orange syrup,unknown,0.13500361870771047,0.0421066230772162,0.03015012013842096,0.0421066230772162,1,0,1,1,0.0,1.0,1.0,0,0,0,1,0,0,0,0,0.0,0.0,sweetener,1.0,False
83,demerara sugar syrup,unknown,0.13499822998687686,0.0420184440090296,0.03014032246417801,0.0420184440090296,1,0,1,1,0.0,1.0,1.0,0,0,0,1,0,0,0,0,0.0,0.0,sweetener,1.0,False
84,strawberry puree,unknown,0.13498066591900632,0.0417310319893299,0.030108387795322482,0.0417310319893299,1,0,1,1,0.0,1.0,1.0,0,0,0,1,0,0,0,0,0.0,0.0,sweetener,1.0,False
85,lemongrass ginger syrup,unknown,0.13497880733005363,0.0417006187155586,0.03010500854268123,0.0417006187155586,1,0,1,1,0.0,1.0,1.0,0,0,0,1,0,0,0,0,0.0,0.0,sweetener,1.0,False
86,strawberry & black pepper shrub,unknown,0.13494967698359334,0.0412239403189359,0.030052044276389817,0.0412239403189359,1,0,1,1,0.0,1.0,1.0,0,0,0,1,0,0,0,0,0.0,0.0,sweetener,1.0,True
87,spice syrup,unknown,0.13490966970245474,0.0405692757184863,0.02997930376522875,0.0405692757184863,1,0,1,1,0.0,1.0,1.0,0,0,0,1,0,0,0,0,0.0,0.0,sweetener,1.0,False
88,hibiscus/rose syrup,unknown,0.13472757527048754,0.0375895486499319,0.02964822297983382,0.0375895486499319,1,0,1,1,0.0,1.0,1.0,0,0,0,1,0,0,0,0,0.0,0.0,sweetener,1.0,False
89,demerara simple syrup,unknown,0.1346455650302957,0.0362475629013381,0.029499113452212282,0.0362475629013381,1,0,1,1,0.0,1.0,1.0,0,0,0,1,0,0,0,0,0.0,0.0,sweetener,1.0,False
90,raspberry syrup,unknown,0.13464396956555988,0.0362214552965702,0.029496212607238077,0.0362214552965702,1,0,1,1,0.0,1.0,1.0,0,0,0,1,0,0,0,0,0.0,0.0,sweetener,1.0,False
91,nux alpina walnut nocino liqueur,unknown,0.13453712682076488,0.0344731194726519,0.029301953071247153,0.0344731194726519,1,0,1,1,0.0,1.0,1.0,0,0,0,1,0,0,0,0,0.0,0.0,sweetener,1.0,False
92,doug fir riesling syrup,unknown,0.13449264838345099,0.0337452904984248,0.029221083185221916,0.0337452904984248,1,0,1,1,0.0,1.0,1.0,0,0,0,1,0,0,0,0,0.0,0.0,sweetener,1.0,False
93,root 23 cherry almond simple syrup,unknown,0.13438358100028122,0.0319605515011014,0.029022778852185984,0.0319605515011014,1,0,1,1,0.0,1.0,1.0,0,0,0,1,0,0,0,0,0.0,0.0,sweetener,1.0,False
94,cherry herring,unknown,0.1343570263041362,0.0315260201096374,0.028974497586467765,0.0315260201096374,1,0,1,1,0.0,1.0,1.0,0,0,0,1,0,0,0,0,0.0,0.0,sweetener,1.0,True
95,clarified coconut sugar blood orange cordial,unknown,0.13419264315415505,0.0288361140190366,0.02867561913195656,0.0288361140190366,1,0,1,1,0.0,1.0,1.0,0,0,0,1,0,0,0,0,0.0,0.0,sweetener,1.0,True
96,lemon verbana simple,unknown,0.1340886785055918,0.0271348743152745,0.028486592498205218,0.0271348743152745,1,0,1,1,0.0,1.0,1.0,0,0,0,1,0,0,0,0,0.0,0.0,sweetener,1.0,False
97,ginger/cardamom/honey syrup,unknown,0.13402641766818799,0.0261160606123027,0.028373390975652796,0.0261160606123027,1,0,1,1,0.0,1.0,1.0,0,0,0,1,0,0,0,0,0.0,0.0,sweetener,1.0,False
98,ancho chile-infused simple syrup,unknown,0.13393934514365413,0.0246912374835668,0.028215077294682138,0.0246912374835668,1,0,1,1,0.0,1.0,1.0,0,0,0,1,0,0,0,0,0.0,0.0,sweetener,1.0,False
99,irish cream,unknown,0.1337333252803311,0.0213200033564627,0.02784049572500391,0.0213200033564627,1,0,1,1,0.0,1.0,1.0,0,0,0,1,0,0,0,0,0.0,0.0,sweetener,1.0,False
