global_rank,anchor_name,anchor_form,global_key_score,avg_importance,shrunk_importance,total_importance,recipe_count,top1_count,top3_count,top5_count,top1_rate,top3_rate,top5_rate,role_base_spirit_count,role_modifier_count,role_acid_count,role_sweetener_count,role_bitters_count,role_garnish_count,role_dilution_count,role_other_count,avg_freq,max_freq,dominant_role,dominant_role_ratio,is_suspect_node
94,apricot syrup,unknown,0.26669410742820077,0.0439318452019843,0.03035292259672853,0.0439318452019843,1,1,1,1,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0.0,0.0,sweetener,1.0,False
95,peanut butter powder,unknown,0.26667118115638605,0.0435566880268345,0.03031123846615633,0.0435566880268345,1,1,1,1,1.0,1.0,1.0,0,0,0,0,0,0,0,1,0.0,0.0,other,1.0,True
96,ginger-vanilla syrup,unknown,0.2664991010212401,0.0407408312699004,0.029998365493163655,0.0407408312699004,1,1,1,1,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0.0,0.0,sweetener,1.0,False
97,whisky,unknown,0.26626531782471385,0.06909076646830842,0.06190228483324408,2.5563583593274113,37,32,37,37,0.8648648648648649,1.0,1.0,36,1,0,0,0,0,0,0,0.0,0.0,base_spirit,0.972972972972973,False
98,tonic water,unknown,0.2655590968128648,0.034249665372730616,0.0326513487722566,0.6849933074546123,20,6,14,19,0.3,0.7,0.95,0,0,0,0,0,0,20,0,4.15,20.0,dilution,1.0,False
99,lime juice,unknown,0.26510615020260025,0.0213325283007956,0.02182073023214733,2.389243169689107,112,0,51,106,0.0,0.45535714285714285,0.9464285714285714,0,3,109,0,0,0,0,0,66.16071428571429,114.0,acid,0.9732142857142857,True
100,sparkling water,unknown,0.26451682194952514,0.04807595190807172,0.03512902215007161,0.19230380763228688,4,2,4,4,0.5,1.0,1.0,0,0,0,0,0,0,4,0,2.0,4.0,dilution,1.0,False
101,scotch,unknown,0.26447085111661456,0.0349287396294201,0.030366425186984795,0.1047862188882603,3,2,3,3,0.6666666666666666,1.0,1.0,2,1,0,0,0,0,0,0,0.6666666666666666,2.0,base_spirit,0.6666666666666666,False
102,glenrothes vintage reserve,unknown,0.2566344527107871,0.07657831736365163,0.059909531244493344,1.1486747604547745,15,12,15,15,0.8,1.0,1.0,15,0,0,0,0,0,0,0,0.0,0.0,base_spirit,1.0,True
103,cream,unknown,0.25468620480734505,0.04192481386694931,0.03529018556901044,0.3353985109355945,8,3,6,8,0.375,0.75,1.0,0,1,0,0,0,0,0,7,6.75,9.0,other,0.875,True
104,pisco,unknown,0.252388065259612,0.06260643027231313,0.056289988783710054,2.19122505953096,35,28,34,35,0.8,0.9714285714285714,1.0,33,2,0,0,0,0,0,0,0.0,0.0,base_spirit,0.9428571428571428,True
105,honey syrup,unknown,0.25155503969917925,0.032632717809142106,0.03149638622683624,0.6526543561828422,20,1,18,20,0.05,0.9,1.0,0,0,0,20,0,0,0,0,13.65,21.0,sweetener,1.0,False
106,cachaca,unknown,0.25140571962675357,0.07610510957066995,0.06345189562411038,1.674312410554739,22,17,21,22,0.7727272727272727,0.9545454545454546,1.0,21,1,0,0,0,0,0,0,0.0,0.0,base_spirit,0.9545454545454546,True
107,muddled,unknown,0.25060790631592883,0.04527476664368493,0.033188068918147934,0.1358242999310548,3,2,2,3,0.6666666666666666,0.6666666666666666,1.0,0,0,0,0,0,0,0,3,3.0,3.0,other,1.0,True
108,club soda,unknown,0.24808681411313188,0.025886471841225656,0.026772579178776342,0.44007002130083617,17,4,12,16,0.23529411764705882,0.7058823529411765,0.9411764705882353,0,0,0,0,0,0,17,0,10.0,17.0,dilution,1.0,False
109,applejack,unknown,0.24630612849063985,0.0714380962636267,0.03721206506958259,0.1428761925272534,2,1,2,2,0.5,1.0,1.0,1,1,0,0,0,0,0,0,2.0,2.0,base_spirit,0.5,True
