global_rank,anchor_name,anchor_form,global_key_score,avg_importance,shrunk_importance,total_importance,recipe_count,top1_count,top3_count,top5_count,top1_rate,top3_rate,top5_rate,role_base_spirit_count,role_modifier_count,role_acid_count,role_sweetener_count,role_bitters_count,role_garnish_count,role_dilution_count,role_other_count,avg_freq,max_freq,dominant_role,dominant_role_ratio,is_suspect_node
45,tarragon tincture,unknown,0.05403097201344764,0.0089657058792311,0.026467796005311506,0.0089657058792311,1,0,0,1,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0.0,0.0,bitters,1.0,True
46,chinese five spice bitters,unknown,0.05378918586994881,0.0050092053492502,0.02602818483531363,0.0050092053492502,1,0,0,1,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0.0,0.0,bitters,1.0,False
47,drops bittermens hellfire habanero shrub bitters,unknown,0.05365706534166016,0.0028472330681632,0.025787965692970632,0.0028472330681632,1,0,0,1,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0.0,0.0,bitters,1.0,False
48,bittermens elemakule tiki bitters,unknown,0.05360773110336606,0.0020399455324415,0.02569826707789044,0.0020399455324415,1,0,0,1,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0.0,0.0,bitters,1.0,False
49,bsp luxardo fernet,unknown,0.05358418686180846,0.0016546761251353,0.025655459365967533,0.0016546761251353,1,0,0,1,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0.0,0.0,bitters,1.0,True
50,float luxardo fernet,unknown,0.05345784179648087,-0.0004127885802251,0.025425741065371932,-0.0004127885802251,1,0,0,1,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0.0,0.0,bitters,1.0,True
51,soaked in peychaud's bitters,unknown,0.05342014785715517,-0.001029598496464,0.025357206630234275,-0.001029598496464,1,0,0,1,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0.0,0.0,bitters,1.0,False
52,lavender bitters,unknown,0.05336490696476805,-0.0019335403718896,0.025256768644075875,-0.0019335403718896,1,0,0,1,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0.0,0.0,bitters,1.0,False
53,hop bitters,unknown,0.053222089607506545,-0.0042705516725323,0.024997100721782243,-0.0042705516725323,1,0,0,1,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0.0,0.0,bitters,1.0,False
54,part fee brothers whiskey barrel bitters,unknown,0.05320650847309835,-0.004525515690121,0.024968771386494608,-0.004525515690121,1,0,0,1,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0.0,0.0,bitters,1.0,False
55,tincture bar keep baked apple bitters,unknown,0.0526301942264014,-0.0139561124542529,0.023920927301591063,-0.0139561124542529,1,0,0,1,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0.0,0.0,bitters,1.0,False
56,gin barrel aged orange bitters,unknown,0.05255581221689993,-0.0151732726097315,0.023785687284315665,-0.0151732726097315,1,0,0,1,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0.0,0.0,bitters,1.0,False
57,bittermens 'elemakule tiki bitters,unknown,0.05246058787192129,-0.0167314891639275,0.02361255211162722,-0.0167314891639275,1,0,0,1,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0.0,0.0,bitters,1.0,False
58,lemon-celery bitters,unknown,0.05241433769829558,-0.0174883101868936,0.02352846088685321,-0.0174883101868936,1,0,0,1,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0.0,0.0,bitters,1.0,False
59,drops mole bitters,unknown,0.05228644875742777,-0.019581038310185,0.02329593553982083,-0.019581038310185,1,0,0,1,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0.0,0.0,bitters,1.0,False
60,chocolate mole bitters,unknown,0.05224554546484398,-0.0202503649161016,0.023221565916941207,-0.0202503649161016,1,0,0,1,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0.0,0.0,bitters,1.0,False
61,rhubarb bitters,unknown,0.050036054769865494,0.00030181578152514883,0.019204310107889422,0.0012072631261005953,4,0,0,4,0.0,0.0,1.0,0,0,0,0,4,0,0,0,0.0,0.0,bitters,1.0,False
62,black pepper,unknown,0.015629323452868885,0.0265081074238274,0.028416951732488878,0.0265081074238274,1,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,bitters,1.0,True
63,tabasco sauce,unknown,0.015548744951316964,0.0251895501257051,0.028270445366030843,0.0251895501257051,1,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,bitters,1.0,True
64,ghost-pepper-infused campari,unknown,0.014926279582305203,0.0150037531782399,0.02713869014964582,0.0150037531782399,1,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,bitters,1.0,True
65,bar keep lavender spice bitters,unknown,0.014044366115711316,0.0005724419067036,0.02553521111947512,0.0005724419067036,1,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,bitters,1.0,False
66,forgery earth day bitters,unknown,0.013460100771244874,-0.00898826373002,0.024472910493172496,-0.00898826373002,1,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,bitters,1.0,False
