global_rank,anchor_name,anchor_form,global_key_score,avg_importance,shrunk_importance,total_importance,recipe_count,top1_count,top3_count,top5_count,top1_rate,top3_rate,top5_rate,role_base_spirit_count,role_modifier_count,role_acid_count,role_sweetener_count,role_bitters_count,role_garnish_count,role_dilution_count,role_other_count,avg_freq,max_freq,dominant_role,dominant_role_ratio,is_suspect_node
31,grapefruit,unknown,0.16076356842944714,0.0338429248265906,0.02923193144390701,0.0338429248265906,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,1.0,1.0,modifier,1.0,False
32,licor 43,unknown,0.16070149247157245,0.0328271364250047,0.029119066065953016,0.0328271364250047,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,1.0,1.0,modifier,1.0,True
33,earl grey syrup,unknown,0.16068262402983113,0.0325183801056014,0.029084759808241545,0.0325183801056014,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,1.0,1.0,modifier,1.0,False
34,watermelon liqueur,unknown,0.1604986107768397,0.0295072541475596,0.02875019025734801,0.0295072541475596,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,1.0,1.0,modifier,1.0,False
35,peach brandy,unknown,0.16045591907129206,0.0288086626022345,0.028672568974534112,0.0288086626022345,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,1.0,1.0,modifier,1.0,False
36,tuaca,unknown,0.16002333556159376,0.0217300233526261,0.027886053502355394,0.0217300233526261,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,1.0,1.0,modifier,1.0,True
37,apricot eau-de-vie,unknown,0.15959508833290817,0.0147223414286802,0.02710742217747252,0.0147223414286802,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,1.0,1.0,modifier,1.0,True
38,peach juice,unknown,0.1593751463133855,0.0111232902001273,0.026707527596522198,0.0111232902001273,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,1.0,1.0,modifier,1.0,False
39,ancho reyes,unknown,0.15891266040831412,0.0035553390262319,0.02586664413275604,0.0035553390262319,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,1.0,1.0,modifier,1.0,True
40,chartreuse,unknown,0.1569599656639678,-0.028397847699435,0.02231629005212639,-0.028397847699435,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,1.0,1.0,modifier,1.0,True
41,barolo chinato,unknown,0.15599909484918975,-0.044121188304894,0.020569252207075384,-0.044121188304894,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,1.0,1.0,modifier,1.0,True
42,barsol perfecto amor,unknown,0.15351520641132638,0.04025450722308168,0.035099418355521626,0.4025450722308168,10,3,7,10,0.3,0.7,1.0,3,7,0,0,0,0,0,0,0.0,0.0,modifier,0.7,True
43,yellow chartreuse,unknown,0.15285251402405664,0.013160588104081125,0.023490567548741414,0.0526423524163245,4,0,2,4,0.0,0.5,1.0,0,4,0,0,0,0,0,0,3.0,4.0,modifier,1.0,True
