global_rank,anchor_name,anchor_form,global_key_score,avg_importance,shrunk_importance,total_importance,recipe_count,top1_count,top3_count,top5_count,top1_rate,top3_rate,top5_rate,role_base_spirit_count,role_modifier_count,role_acid_count,role_sweetener_count,role_bitters_count,role_garnish_count,role_dilution_count,role_other_count,avg_freq,max_freq,dominant_role,dominant_role_ratio,is_suspect_node
41,cherries,unknown,0.05493918380029857,0.0238273533004281,0.02811909016322229,0.0238273533004281,1,0,0,1,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0.0,0.0,garnish,1.0,True
42,cranberries,unknown,0.054475713707992694,0.0162432972445137,0.027276417268120686,0.0162432972445137,1,0,0,1,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0.0,0.0,garnish,1.0,True
43,espresso powder,unknown,0.05423480400444056,0.0123011384591151,0.026838399625298617,0.0123011384591151,1,0,0,1,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0.0,0.0,garnish,1.0,True
44,ginger snaps,unknown,0.05419646000628664,0.0116736912165965,0.026768683265018776,0.0116736912165965,1,0,0,1,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0.0,0.0,garnish,1.0,False
45,oz marshmallow whip cream,unknown,0.054177752715397806,0.0113675719111429,0.026734670008857264,0.0113675719111429,1,0,0,1,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0.0,0.0,garnish,1.0,False
46,smoked malt,unknown,0.05415480088054,0.0109919964316514,0.026692939400024877,0.0109919964316514,1,0,0,1,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0.0,0.0,garnish,1.0,True
47,tarragon,unknown,0.053866104106176205,0.0062678673966075,0.026168036173908886,0.0062678673966075,1,0,0,1,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0.0,0.0,garnish,1.0,True
48,maraschino cherries,unknown,0.0538611638615558,0.0061870270300919,0.02615905391096271,0.0061870270300919,1,0,0,1,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0.0,0.0,garnish,1.0,True
49,ginger,unknown,0.053814944811762536,0.020913943282781726,0.026075019274974947,0.0836557731311269,4,0,1,2,0.0,0.25,0.5,0,1,0,0,0,2,0,1,0.0,0.0,garnish,0.5,True
50,oz dehydrated pear slice,unknown,0.053748778119348924,0.0043479876121611,0.025954716197859287,0.0043479876121611,1,0,0,1,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0.0,0.0,garnish,1.0,True
